Estable,Prov_ubi,Cant_ubi,Parr_ubi,Clase,Tipo,Entidad,Sector,Farm,,,idCanton,idParroquia,,,idCanton,idParroquia
90036,11,1111,111153,21,4,1,1,0,,,11,53,,11,11,53
90038,11,1102,110251,21,4,1,1,0,,,02,51,,02,2,51
90039,14,1401,140150,21,4,1,1,0,,,01,50,,01,1,50
90040,14,1405,140557,21,4,1,1,0,,,05,57,,05,5,57
90042,14,1404,140454,21,4,1,1,0,,,04,54,,04,4,54
90043,14,1402,140255,21,4,1,1,0,,,02,55,,02,2,55
90044,15,1501,150150,22,4,1,1,0,,,01,50,,01,1,50
90045,15,1507,150753,21,4,1,1,0,,,07,53,,07,7,53
90046,15,1504,150451,20,4,1,1,0,,,04,51,,04,4,51
90048,23,2301,230150,21,4,1,1,1,,,01,50,,01,1,50
90049,17,1705,170550,21,4,1,1,0,,,05,50,,05,5,50
90050,23,2301,230150,21,4,1,1,1,,,01,50,,01,1,50
90051,23,2301,230150,21,4,1,1,1,,,01,50,,01,1,50
90054,23,2301,230150,21,4,1,1,0,,,01,50,,01,1,50
90057,17,1701,170150,2,1,11,1,1,,,01,50,,01,1,50
90060,17,1701,170150,23,4,5,1,0,,,01,50,,01,1,50
90062,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
90063,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
90064,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
90068,19,1906,190651,20,4,1,1,0,,,06,51,,06,6,51
90069,19,1901,190156,20,4,1,1,0,,,01,56,,01,1,56
90071,7,702,70250,21,4,1,1,0,,,02,50,,02,2,50
90076,24,2401,240154,21,4,1,1,0,,,01,54,,01,1,54
90077,9,901,90158,21,4,1,1,0,,,01,58,,01,1,58
90079,9,901,90150,25,4,18,2,0,,,01,50,,01,1,50
90082,12,1201,120150,23,4,1,1,0,,,01,50,,01,1,50
90083,12,1207,120750,21,4,1,1,0,,,07,50,,07,7,50
90084,12,1207,120752,21,4,1,1,1,,,07,52,,07,7,52
90085,12,1202,120251,21,4,1,1,1,,,02,51,,02,2,51
90090,13,1309,130950,21,4,1,1,1,,,09,50,,09,9,50
90092,13,1307,130750,21,4,1,1,1,,,07,50,,07,7,50
90093,13,1304,130452,21,4,1,1,0,,,04,52,,04,4,52
90094,13,1304,130450,21,4,1,1,1,,,04,50,,04,4,50
90095,13,1302,130250,21,4,1,1,1,,,02,50,,02,2,50
90097,13,1301,130150,21,4,1,1,1,,,01,50,,01,1,50
91002,1,101,10150,12,3,18,2,0,,,01,50,,01,1,50
91003,1,101,10150,12,3,18,2,0,,,01,50,,01,1,50
91004,1,101,10150,12,3,18,2,0,,,01,50,,01,1,50
91005,1,101,10150,24,4,1,1,1,,,01,50,,01,1,50
91006,1,109,10950,21,4,1,1,0,,,09,50,,09,9,50
91007,1,103,10352,21,4,1,1,0,,,03,52,,03,3,52
91008,1,101,10150,21,4,1,1,1,,,01,50,,01,1,50
91009,1,104,10450,21,4,1,1,0,,,04,50,,04,4,50
91011,1,101,10150,21,4,1,1,1,,,01,50,,01,1,50
91013,1,101,10150,21,4,1,1,1,,,01,50,,01,1,50
91016,1,101,10150,22,4,1,1,1,,,01,50,,01,1,50
91017,1,101,10150,21,4,1,1,1,,,01,50,,01,1,50
91019,1,105,10562,21,4,1,1,0,,,05,62,,05,5,62
91025,1,101,10150,25,4,7,1,0,,,01,50,,01,1,50
91027,3,304,30450,21,4,1,1,0,,,04,50,,04,4,50
91028,3,303,30351,20,4,1,1,0,,,03,51,,03,3,51
91029,3,302,30254,21,4,1,1,0,,,02,54,,02,2,54
91030,3,304,30450,20,4,1,1,0,,,04,50,,04,4,50
91031,3,301,30150,20,4,1,1,0,,,01,50,,01,1,50
91032,3,301,30150,20,4,1,1,0,,,01,50,,01,1,50
91033,4,402,40251,20,4,1,1,0,,,02,51,,02,2,51
91034,4,403,40352,20,4,1,1,0,,,03,52,,03,3,52
91036,4,404,40451,20,4,1,1,0,,,04,51,,04,4,51
91052,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
91055,8,804,80453,21,4,1,1,0,,,04,53,,04,4,53
91056,8,807,80751,20,4,1,1,0,,,07,51,,07,7,51
91057,8,807,80754,20,4,1,1,0,,,07,54,,07,7,54
91058,8,807,80754,20,4,1,1,0,,,07,54,,07,7,54
91060,10,1001,100150,21,4,1,1,0,,,01,50,,01,1,50
91061,10,1001,100150,21,4,1,1,0,,,01,50,,01,1,50
91062,10,1001,100150,21,4,1,1,0,,,01,50,,01,1,50
91065,24,2401,240150,2,1,17,3,1,,,01,50,,01,1,50
91067,9,901,90150,23,4,6,1,1,,,01,50,,01,1,50
91068,9,901,90150,25,4,1,1,0,,,01,50,,01,1,50
91070,9,901,90150,22,4,6,1,1,,,01,50,,01,1,50
91071,10,1002,100250,21,4,1,1,0,,,02,50,,02,2,50
91073,10,1004,100450,21,4,1,1,0,,,04,50,,04,4,50
91075,10,1004,100450,21,4,1,1,0,,,04,50,,04,4,50
91077,11,1114,111450,20,4,1,1,0,,,14,50,,14,14,50
91078,11,1101,110150,22,4,6,1,1,,,01,50,,01,1,50
91080,11,1101,110150,21,4,1,1,0,,,01,50,,01,1,50
91081,11,1101,110150,21,4,1,1,1,,,01,50,,01,1,50
91082,11,1101,110150,21,4,1,1,1,,,01,50,,01,1,50
91083,11,1101,110150,21,4,1,1,0,,,01,50,,01,1,50
91084,11,1101,110150,21,4,1,1,0,,,01,50,,01,1,50
91085,11,1101,110150,21,4,1,1,0,,,01,50,,01,1,50
91086,11,1101,110150,21,4,1,1,1,,,01,50,,01,1,50
91087,11,1102,110254,20,4,1,1,0,,,02,54,,02,2,54
91088,11,1106,110653,21,4,1,1,0,,,06,53,,06,6,53
91090,11,1106,110655,22,4,1,1,0,,,06,55,,06,6,55
91091,11,1106,110651,21,4,1,1,0,,,06,51,,06,6,51
91092,11,1108,110850,20,4,1,1,0,,,08,50,,08,8,50
91093,11,1109,110950,20,4,1,1,0,,,09,50,,09,9,50
91094,11,1109,110950,20,4,1,1,0,,,09,50,,09,9,50
91095,11,1106,110654,22,4,1,1,0,,,06,54,,06,6,54
91096,14,1402,140255,20,4,1,1,0,,,02,55,,02,2,55
91097,14,1401,140157,21,4,1,1,1,,,01,57,,01,1,57
91098,22,2204,220453,20,4,1,1,0,,,04,53,,04,4,53
91100,22,2204,220454,21,4,1,1,0,,,04,54,,04,4,54
91101,15,1501,150150,21,4,1,1,1,,,01,50,,01,1,50
91110,17,1701,170155,21,4,1,1,0,,,01,55,,01,1,55
91112,17,1701,170150,23,4,18,2,0,,,01,50,,01,1,50
91114,17,1703,170356,25,4,7,1,0,,,03,56,,03,3,56
91116,17,1705,170550,21,4,1,1,0,,,05,50,,05,5,50
91117,17,1701,170176,21,4,1,1,0,,,01,76,,01,1,76
91119,17,1701,170152,20,4,1,1,0,,,01,52,,01,1,52
91120,23,2301,230152,21,4,1,1,1,,,01,52,,01,1,52
91121,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
91122,17,1701,170155,21,4,1,1,0,,,01,55,,01,1,55
91123,23,2301,230150,21,4,1,1,1,,,01,50,,01,1,50
91125,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
91126,17,1701,170155,21,4,1,1,0,,,01,55,,01,1,55
91129,12,1206,120651,21,4,1,1,1,,,06,51,,06,6,51
91130,12,1205,120550,21,4,1,1,1,,,05,50,,05,5,50
91131,15,1503,150354,21,4,1,1,0,,,03,54,,03,3,54
91142,19,1904,190451,20,4,1,1,0,,,04,51,,04,4,51
91145,19,1904,190450,20,4,1,1,0,,,04,50,,04,4,50
91146,19,1905,190551,20,4,1,1,0,,,05,51,,05,5,51
91147,19,1906,190652,20,4,1,1,0,,,06,52,,06,6,52
91149,21,2101,210152,21,4,1,1,0,,,01,52,,01,1,52
91150,21,2101,210150,21,4,1,1,0,,,01,50,,01,1,50
91151,21,2101,210150,21,4,1,1,0,,,01,50,,01,1,50
91152,21,2104,210454,21,4,1,1,1,,,04,54,,04,4,54
91153,21,2101,210150,22,4,1,1,1,,,01,50,,01,1,50
91154,14,1402,140250,25,4,3,1,0,,,02,50,,02,2,50
91156,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
91157,24,2401,240155,21,4,1,1,0,,,01,55,,01,1,55
91158,13,1321,132150,26,4,9,1,0,,,21,50,,21,21,50
91159,13,1301,130150,21,4,1,1,1,,,01,50,,01,1,50
91160,13,1315,131550,21,4,1,1,0,,,15,50,,15,15,50
91161,13,1310,131051,21,4,1,1,0,,,10,51,,10,10,51
91163,13,1310,131051,21,4,1,1,0,,,10,51,,10,10,51
91164,12,1201,120150,12,3,18,2,0,,,01,50,,01,1,50
91165,13,1301,130150,21,4,1,1,1,,,01,50,,01,1,50
91167,13,1319,131952,21,4,1,1,1,,,19,52,,19,19,52
91168,13,1308,130850,22,4,1,1,1,,,08,50,,08,8,50
91169,13,1309,130950,21,4,1,1,1,,,09,50,,09,9,50
91170,13,1311,131150,21,4,1,1,0,,,11,50,,11,11,50
91171,13,1312,131250,21,4,1,1,0,,,12,50,,12,12,50
91174,13,1314,131450,21,4,1,1,1,,,14,50,,14,14,50
91177,13,1312,131250,21,4,1,1,0,,,12,50,,12,12,50
91178,13,1312,131250,21,4,1,1,1,,,12,50,,12,12,50
91179,13,1308,130850,21,4,1,1,1,,,08,50,,08,8,50
91180,13,1308,130850,22,4,1,1,0,,,08,50,,08,8,50
91182,7,701,70150,23,4,1,1,1,,,01,50,,01,1,50
91185,9,901,90150,23,4,3,1,0,,,01,50,,01,1,50
92001,8,801,80150,12,3,18,2,0,,,01,50,,01,1,50
92006,1,101,10150,12,3,18,2,1,,,01,50,,01,1,50
92009,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
92012,23,2301,230150,12,3,17,3,1,,,01,50,,01,1,50
92013,1,101,10150,12,3,17,3,1,,,01,50,,01,1,50
92017,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
92023,1,101,10150,25,4,18,2,0,,,01,50,,01,1,50
92025,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
92026,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
92027,1,101,10150,21,4,1,1,1,,,01,50,,01,1,50
92028,1,109,10954,21,4,1,1,0,,,09,54,,09,9,54
92033,1,101,10150,31,4,9,1,0,,,01,50,,01,1,50
92038,1,101,10150,25,4,7,1,0,,,01,50,,01,1,50
92039,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
92045,4,404,40451,20,4,1,1,0,,,04,51,,04,4,51
92053,7,712,71250,21,4,1,1,1,,,12,50,,12,12,50
92054,7,702,70250,21,4,1,1,0,,,02,50,,02,2,50
92057,7,701,70150,21,4,1,1,1,,,01,50,,01,1,50
92058,7,701,70150,23,4,1,1,1,,,01,50,,01,1,50
92060,8,801,80168,21,4,1,1,0,,,01,68,,01,1,68
92065,8,804,80451,20,4,1,1,0,,,04,51,,04,4,51
92066,8,802,80251,21,4,1,1,0,,,02,51,,02,2,51
92069,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92070,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92071,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92073,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92075,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92077,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92078,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92079,9,901,90150,21,4,1,1,0,,,01,50,,01,1,50
92082,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92083,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92084,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92088,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92089,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92090,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
92091,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92093,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92094,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92097,9,901,90150,21,4,1,1,0,,,01,50,,01,1,50
92098,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92103,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92110,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92112,9,901,90150,25,4,7,1,0,,,01,50,,01,1,50
92114,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92119,9,901,90150,31,4,17,3,0,,,01,50,,01,1,50
92121,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92124,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92125,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92126,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92128,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92130,9,901,90150,21,4,1,1,0,,,01,50,,01,1,50
92133,9,901,90150,22,4,1,1,1,,,01,50,,01,1,50
92134,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92135,9,901,90150,23,4,1,1,0,,,01,50,,01,1,50
92138,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
92141,9,905,90550,21,4,1,1,0,,,05,50,,05,5,50
92142,9,907,90750,21,4,1,1,1,,,07,50,,07,7,50
92144,9,907,90750,21,4,1,1,1,,,07,50,,07,7,50
92145,9,907,90750,24,4,1,1,1,,,07,50,,07,7,50
92147,9,907,90750,21,4,1,1,1,,,07,50,,07,7,50
92148,9,910,91050,21,4,1,1,1,,,10,50,,10,10,50
92149,9,910,91050,21,4,1,1,0,,,10,50,,10,10,50
92150,9,910,91050,22,4,1,1,0,,,10,50,,10,10,50
92151,9,918,91850,21,4,1,1,0,,,18,50,,18,18,50
92152,24,2402,240250,21,4,1,1,0,,,02,50,,02,2,50
92153,24,2402,240250,21,4,1,1,0,,,02,50,,02,2,50
92155,9,904,90450,21,4,1,1,0,,,04,50,,04,4,50
92156,24,2401,240153,21,4,1,1,1,,,01,53,,01,1,53
92157,24,2401,240152,21,4,1,1,0,,,01,52,,01,1,52
92159,11,1101,110150,25,4,7,1,0,,,01,50,,01,1,50
92164,11,1111,111150,20,4,1,1,0,,,11,50,,11,11,50
92165,11,1101,110150,21,4,1,1,0,,,01,50,,01,1,50
92168,11,1101,110150,25,4,4,1,0,,,01,50,,01,1,50
92169,11,1101,110150,25,4,7,1,0,,,01,50,,01,1,50
92170,12,1205,120550,21,4,1,1,0,,,05,50,,05,5,50
92172,12,1205,120550,21,4,1,1,1,,,05,50,,05,5,50
92173,12,1205,120550,21,4,1,1,1,,,05,50,,05,5,50
92175,12,1205,120550,21,4,1,1,1,,,05,50,,05,5,50
92177,13,1302,130250,21,4,1,1,0,,,02,50,,02,2,50
92178,13,1308,130850,21,4,1,1,1,,,08,50,,08,8,50
92180,13,1302,130252,21,4,1,1,0,,,02,52,,02,2,52
92185,14,1406,140652,20,4,1,1,0,,,06,52,,06,6,52
92186,22,2203,220351,21,4,1,1,0,,,03,51,,03,3,51
92189,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
92194,17,1702,170250,21,4,1,1,0,,,02,50,,02,2,50
92195,17,1701,170172,21,4,1,1,0,,,01,72,,01,1,72
92196,17,1702,170253,21,4,1,1,0,,,02,53,,02,2,53
92197,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92198,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92199,23,2301,230156,21,4,1,1,1,,,01,56,,01,1,56
92200,23,2301,230150,21,4,1,1,1,,,01,50,,01,1,50
92201,17,1701,170150,21,4,1,1,1,,,01,50,,01,1,50
92203,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
92204,17,1701,170150,21,4,1,1,1,,,01,50,,01,1,50
92205,17,1701,170150,21,4,1,1,1,,,01,50,,01,1,50
92206,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92207,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92208,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92209,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92211,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92212,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92213,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92214,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92216,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92217,17,1701,170157,21,4,1,1,0,,,01,57,,01,1,57
92219,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92220,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
92222,17,1701,170150,21,4,1,1,1,,,01,50,,01,1,50
92226,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
92237,21,2102,210254,21,4,1,1,0,,,02,54,,02,2,54
92714,12,1205,120550,21,4,1,1,1,,,05,50,,05,5,50
93102,17,1701,170150,12,3,18,2,0,,,01,50,,01,1,50
93103,10,1001,100150,12,3,18,2,1,,,01,50,,01,1,50
93121,4,401,40150,23,4,4,1,0,,,01,50,,01,1,50
93122,4,403,40350,23,4,4,1,0,,,03,50,,03,3,50
93123,4,401,40150,23,4,4,1,0,,,01,50,,01,1,50
93124,4,401,40150,23,4,4,1,0,,,01,50,,01,1,50
93125,4,405,40550,23,4,4,1,0,,,05,50,,05,5,50
93126,4,402,40253,20,4,1,1,0,,,02,53,,02,2,53
93127,10,1001,100150,23,4,4,1,0,,,01,50,,01,1,50
93128,10,1004,100450,23,4,4,1,0,,,04,50,,04,4,50
93129,10,1004,100450,23,4,4,1,0,,,04,50,,04,4,50
93130,10,1003,100350,23,4,4,1,0,,,03,50,,03,3,50
93131,8,801,80150,21,4,1,1,1,,,01,50,,01,1,50
93133,8,804,80450,25,4,7,1,0,,,04,50,,04,4,50
93136,8,804,80450,25,4,7,1,0,,,04,50,,04,4,50
93137,15,1501,150153,21,4,1,1,1,,,01,53,,01,1,53
93138,17,1701,170179,25,4,7,1,0,,,01,79,,01,1,79
93139,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
93140,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
93141,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
93142,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
93143,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
93144,17,1703,170357,23,4,4,1,0,,,03,57,,03,3,57
93146,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
93147,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
93148,17,1702,170250,23,4,4,1,0,,,02,50,,02,2,50
93150,17,1701,170155,21,4,1,1,1,,,01,55,,01,1,55
93151,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
93152,17,1701,170150,21,4,1,1,0,,,01,50,,01,1,50
93153,17,1703,170352,23,4,4,1,0,,,03,52,,03,3,52
93154,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
93155,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
93156,23,2301,230150,25,4,4,1,0,,,01,50,,01,1,50
93157,23,2301,230150,25,4,7,1,0,,,01,50,,01,1,50
93301,11,1101,110150,12,3,18,2,0,,,01,50,,01,1,50
93325,3,301,30150,25,4,4,1,0,,,01,50,,01,1,50
93326,3,301,30150,25,4,4,1,0,,,01,50,,01,1,50
93327,3,303,30350,25,4,4,1,0,,,03,50,,03,3,50
93330,1,101,10150,25,4,7,1,0,,,01,50,,01,1,50
93333,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
93334,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
93335,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
93337,1,101,10150,26,4,12,1,0,,,01,50,,01,1,50
93338,1,101,10150,25,4,7,1,0,,,01,50,,01,1,50
93339,1,101,10150,25,4,7,1,0,,,01,50,,01,1,50
93340,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
93341,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
93342,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
93343,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
93344,1,101,10150,25,4,7,1,0,,,01,50,,01,1,50
93345,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
93346,1,101,10151,25,4,4,1,0,,,01,51,,01,1,51
93348,1,101,10162,25,4,4,1,0,,,01,62,,01,1,62
93349,1,101,10163,25,4,4,1,0,,,01,63,,01,1,63
93350,1,101,10169,25,4,4,1,0,,,01,69,,01,1,69
93351,1,103,10350,25,4,4,1,0,,,03,50,,03,3,50
93352,1,105,10550,25,4,4,1,0,,,05,50,,05,5,50
93355,1,108,10850,25,4,4,1,0,,,08,50,,08,8,50
93356,1,109,10950,25,4,4,1,0,,,09,50,,09,9,50
93358,1,101,10150,25,4,4,1,0,,,01,50,,01,1,50
93359,1,101,10170,25,4,4,1,0,,,01,70,,01,1,70
93361,11,1101,110160,21,4,1,1,1,,,01,60,,01,1,60
93362,11,1101,110150,25,4,4,1,0,,,01,50,,01,1,50
93371,11,1111,111150,25,4,4,1,0,,,11,50,,11,11,50
93372,14,1401,140157,20,4,1,1,0,,,01,57,,01,1,57
93374,14,1409,140953,20,4,1,1,0,,,09,53,,09,9,53
93375,14,1401,140150,25,4,4,1,0,,,01,50,,01,1,50
93376,19,1901,190152,20,4,1,1,0,,,01,52,,01,1,52
93377,19,1909,190951,20,4,1,1,0,,,09,51,,09,9,51
93378,19,1902,190259,20,4,1,1,0,,,02,59,,02,2,59
93379,19,1901,190150,25,4,4,1,0,,,01,50,,01,1,50
93403,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
93404,7,701,70150,12,3,18,2,0,,,01,50,,01,1,50
93410,7,707,70750,1,5,1,1,1,,,07,50,,07,7,50
93421,7,706,70654,21,4,1,1,0,,,06,54,,06,6,54
93422,7,707,70750,21,4,1,1,0,,,07,50,,07,7,50
93423,20,2003,200352,20,4,1,1,0,,,03,52,,03,3,52
93424,9,914,91450,21,4,1,1,1,,,14,50,,14,14,50
93425,24,2403,240350,21,4,1,1,0,,,03,50,,03,3,50
93426,9,916,91650,21,4,1,1,0,,,16,50,,16,16,50
93427,9,902,90250,21,4,1,1,0,,,02,50,,02,2,50
93428,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
93430,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
93431,9,908,90852,21,4,1,1,0,,,08,52,,08,8,52
93432,9,910,91050,21,4,1,1,1,,,10,50,,10,10,50
93433,9,910,91053,21,4,1,1,0,,,10,53,,10,10,53
93435,12,1201,120150,21,4,1,1,0,,,01,50,,01,1,50
93436,12,1201,120150,21,4,1,1,0,,,01,50,,01,1,50
93437,12,1201,120153,21,4,1,1,1,,,01,53,,01,1,53
93438,12,1201,120150,21,4,1,1,1,,,01,50,,01,1,50
93439,12,1201,120150,21,4,1,1,1,,,01,50,,01,1,50
93440,12,1201,120150,21,4,1,1,1,,,01,50,,01,1,50
93441,12,1206,120650,21,4,1,1,1,,,06,50,,06,6,50
93442,12,1207,120750,21,4,1,1,1,,,07,50,,07,7,50
93443,12,1208,120850,21,4,1,1,1,,,08,50,,08,8,50
93444,12,1203,120350,21,4,1,1,0,,,03,50,,03,3,50
93446,13,1307,130750,21,4,1,1,0,,,07,50,,07,7,50
93447,13,1303,130350,21,4,1,1,0,,,03,50,,03,3,50
93448,13,1303,130356,21,4,1,1,0,,,03,56,,03,3,56
93449,13,1306,130650,23,4,1,1,1,,,06,50,,06,6,50
93450,13,1301,130150,22,4,1,1,1,,,01,50,,01,1,50
94101,23,2301,230150,12,3,18,2,1,,,01,50,,01,1,50
94106,23,2301,230150,12,3,18,2,0,,,01,50,,01,1,50
94107,17,1701,170150,12,3,18,2,1,,,01,50,,01,1,50
94109,23,2301,230150,12,3,18,2,0,,,01,50,,01,1,50
94121,17,1701,170150,22,4,1,1,1,,,01,50,,01,1,50
94122,17,1701,170155,21,4,1,1,1,,,01,55,,01,1,55
94123,23,2301,230150,21,4,1,1,0,,,01,50,,01,1,50
94124,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
94125,17,1701,170150,23,4,4,1,0,,,01,50,,01,1,50
94126,17,1701,170150,24,4,17,3,0,,,01,50,,01,1,50
94128,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
94129,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
94130,17,1701,170150,23,4,3,1,0,,,01,50,,01,1,50
94131,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
94132,17,1701,170150,25,4,7,1,0,,,01,50,,01,1,50
94137,21,2101,210158,21,4,1,1,0,,,01,58,,01,1,58
94138,21,2101,210155,21,4,1,1,0,,,01,55,,01,1,55
94303,3,301,30150,12,3,18,2,0,,,01,50,,01,1,50
94313,13,1302,130252,21,4,1,1,0,,,02,52,,02,2,52
94321,14,1405,140553,20,4,1,1,0,,,05,53,,05,5,53
94323,14,1401,140164,20,4,1,1,0,,,01,64,,01,1,64
94324,14,1409,140952,20,4,1,1,0,,,09,52,,09,9,52
94325,14,1409,140951,20,4,1,1,0,,,09,51,,09,9,51
94327,14,1409,140953,20,4,1,1,0,,,09,53,,09,9,53
94328,14,1409,140953,20,4,1,1,0,,,09,53,,09,9,53
94329,14,1407,140750,20,4,1,1,0,,,07,50,,07,7,50
94330,14,1409,140950,20,4,1,1,0,,,09,50,,09,9,50
94331,14,1407,140751,20,4,1,1,0,,,07,51,,07,7,51
94332,14,1412,141251,20,4,1,1,0,,,12,51,,12,12,51
94340,14,1404,140451,20,4,1,1,0,,,04,51,,04,4,51
94341,14,1403,140353,20,4,1,1,0,,,03,53,,03,3,53
94343,11,1101,110150,25,4,7,1,0,,,01,50,,01,1,50
94346,11,1101,110150,25,4,7,1,1,,,01,50,,01,1,50
94348,11,1101,110150,25,4,10,1,0,,,01,50,,01,1,50
94349,11,1101,110150,25,4,7,1,0,,,01,50,,01,1,50
94350,11,1101,110150,25,4,7,1,1,,,01,50,,01,1,50
94351,1,101,10150,25,4,7,1,0,,,01,50,,01,1,50
94352,1,101,10150,25,4,18,2,0,,,01,50,,01,1,50
94354,1,101,10150,25,4,7,1,0,,,01,50,,01,1,50
94355,1,115,11550,20,4,1,1,0,,,15,50,,15,15,50
94402,9,901,90150,12,3,18,2,0,,,01,50,,01,1,50
94404,9,906,90650,12,3,17,3,1,,,06,50,,06,6,50
94407,7,701,70150,12,3,18,2,1,,,01,50,,01,1,50
94408,12,1208,120850,13,1,18,2,1,,,08,50,,08,8,50
94409,12,1205,120550,12,3,18,2,1,,,05,50,,05,5,50
94410,12,1205,120550,12,3,18,2,0,,,05,50,,05,5,50
94421,9,901,90150,25,4,18,2,0,,,01,50,,01,1,50
94424,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
94425,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
94426,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
94427,9,901,90150,21,4,1,1,1,,,01,50,,01,1,50
94431,9,906,90653,21,4,1,1,1,,,06,53,,06,6,53
94432,9,907,90750,25,4,17,3,0,,,07,50,,07,7,50
94433,9,911,91152,22,4,1,1,0,,,11,52,,11,11,52
94434,24,2403,240352,21,4,1,1,0,,,03,52,,03,3,52
94435,24,2403,240350,21,4,1,1,0,,,03,50,,03,3,50
94436,9,919,91951,21,4,1,1,0,,,19,51,,19,19,51
94437,9,924,92450,21,4,1,1,0,,,24,50,,24,24,50
94438,24,2402,240250,25,4,7,1,0,,,02,50,,02,2,50
94447,13,1301,130150,25,4,7,1,0,,,01,50,,01,1,50
